Market,1036.189941,1183.26001,1217.280029,1022.580017,14.193350386905548%,1119.08,56.63021814655421,5.060426256081265,1.0,1.0,1.0,1.0,0.059433019087620685,0.7576759926355026,-0.8957106711429724
BAC,14.58,11.45,19.48,11.16,-21.467764060356657%,15.27,1.3991593925002535,9.16279890307959,1.5398145508,1.48173372333,1.63268876903,0.779365115619,-0.07055963702364376,0.9951577470092883,-1.5283805868800133
T,25.67,28.52,29.360001,24.129999,11.102454226723793%,26.37,1.3272648807337588,5.033238076351,0.58112942436,0.614596720926,0.589523827858,0.667699225643,0.04690731197700778,0.43828152527889713,-0.48846307414350104
MO,18.110001,25.42,25.42,18.110001,40.36443178550902%,21.12,0.9862600648658552,4.669791973796662,0.554361568448,0.603161545055,0.640971239068,0.665478150362,0.13971353639466882,0.4819706690041792,-0.3284683902881519
DAL,7.14,13.89,14.93,6.95,94.53781512605045%,11.91,2.2123511054254847,18.57557603211994,1.41092753469,1.02274257126,1.48102206953,0.517409470122,0.31347961798108237,1.4119578184194606,-1.189155656203491
AA,29.845261,31.57542,41.93235,24.030001,5.797097904421075%,30.63,4.2308074156932,13.812626234714987,1.56082842785,1.25937061549,1.7129456886,0.713010319252,0.053864512382950876,1.2003926804998093,-1.5144994911731284
AXP,34.84,41.459999,48.049999,34.84,19.00114523536165%,41.07,2.7238026795062527,6.632098075252624,1.46090939666,1.45135111484,1.39304385467,0.79369662044,0.09156549675739899,1.1367256572864584,-1.338134722834239
ABT,24.263487,24.623337,26.983952,22.003628,1.483092681608369%,24.77,1.3037284377226872,5.2633364461957495,0.509131542988,0.562842383664,0.543059898327,0.64216578298,0.009977091734173585,0.33581670411768716,-0.43574690633761387
AIG,33.619999,42.009998,44.509998,22.16,24.95538146803634%,34.7,4.007088293365862,11.547804880016892,1.52416984204,1.65512901375,2.09417991051,0.46199569596,0.1595063196137968,0.9952849478346325,-0.9837757661599872
ALL,29.57,30.49,35.43,27.26,3.1112614135948533%,30.43,1.7641011569369711,5.797243368179333,1.10172430692,1.02709695383,1.08278706978,0.773198992611,0.025509119710881347,0.8269500651503108,-1.0708016075411682
ACN,37.080002,44.709999,45.84,36.439999,20.577121328094865%,40.9,3.103512798573952,7.588050852259053,0.720320001251,0.465054754323,0.772494532248,0.629728087091,0.08306831347298894,0.6585877548771562,-0.7041988469383713
MT,102.059998,97.139999,146.880005,79.919998,-4.820692824234614%,109.77,16.733958902195898,15.244564910445385,1.93603710223,2.16229967518,1.94009857725,0.820353146796,0.016752292502976513,1.288138643156602,-1.7224082815043404
LLY,34.009998,35.200001,38.060001,32.25,3.4989799176112775%,35.33,1.247931251924664,3.5322141294216363,0.535146084613,0.537410245132,0.630414668714,0.55430185873,0.019813022923501726,0.3621544799643759,-0.44848425321731683
AGN,34.419998,46.650002,47.459999,34.419998,35.53168132084145%,41.4,1.806117692349576,4.362603121617334,0.62969305575,0.520973717841,0.729095024113,0.548459779982,0.1298156462149119,0.57566635723072,-0.4800744773444482
APA,94.120003,101.019997,109.870003,82.75,7.331060114819595%,98.0,7.501820967526362,7.654919354618736,1.30091733766,1.40330177068,1.15091953891,0.817883005245,0.044707470370856484,0.965320902469748,-1.2146222244814013
APC,60.93,61.57,74.739998,34.830002,1.0503856884949951%,58.95,9.826313983745115,16.668895646726234,1.60728525245,1.45695302407,1.10302948353,0.590602434052,0.054360305743931164,1.390803178084736,-1.7737926800052832
NLY,16.91,17.68,18.799999,15.34,4.553518628030749%,17.59,0.6925845120426113,3.937376418661804,0.456616371345,0.596802512468,0.42652871705,0.399174567034,0.026350551745526897,0.3057904553853985,-0.3559021466297688
ABX,35.93,48.09,49.25,34.0,33.84358474812136%,42.11,2.8574003775916723,6.78556252099661,0.644588277507,0.106329789772,0.503760474851,0.337408108489,0.1400911026401253,0.8235569214916476,-0.7948385552228062
ADM,30.120001,33.32,33.709999,24.51,10.624166313938709%,29.63,2.541882340531185,8.578745664971937,0.752014415958,0.63784271776,0.937654888762,0.584984680503,0.05102324319910084,0.55655601137629,-0.6405074302508277
LUV,8.4,13.76,13.96,8.2,63.80952380952381%,11.86,1.3997648764737336,11.802401993876337,1.08587461469,1.07051494614,1.02556780708,0.620007782442,0.21664665969457783,0.9995483008186623,-0.8543036984468583
AET,26.030001,29.860001,35.380001,25.99,14.713791213454051%,30.16,2.5372112084132534,8.412504006675244,0.986165691395,0.964475229395,1.00077577545,0.596727151661,0.07253471553461012,0.7640225539110203,-0.8733684596029323
AEP,30.219999,37.439999,37.439999,30.219999,23.89146339812916%,34.35,1.8605281826708557,5.416384811268866,0.718667931628,0.789285727725,0.765712610635,0.723009769317,0.09184075029891636,0.553871281225751,-0.5401821457802444
DB,68.349236,55.229008,77.977097,50.830154,-19.195866359062162%,63.23,5.241502858793439,8.28958225335037,1.92247534317,2.10071789527,1.9021307874,0.817726504508,-0.04874281714283717,1.2377902374774872,-1.8086229390291297
AEM,53.529999,77.589996,77.589996,50.43,44.94675406214748%,60.83,5.631631841483037,9.257984286508362,0.844236345791,0.459836009476,0.784682714614,0.422675600646,0.17415518530194338,0.9171670587639641,-0.8422289812262925
APD,71.350601,78.603142,79.315445,59.953747,10.164652992901921%,70.44,5.796735941404031,8.229324164400953,0.922702552964,0.777701297624,0.991699940372,0.746004355052,0.048626826962531074,0.7215022313498899,-0.871815943189989
NVS,51.950001,57.950001,59.77,43.779999,11.549566668920757%,52.62,3.889545549140466,7.391762731167743,0.63056727662,0.799894592018,0.703039186307,0.660393734794,0.04951139837010282,0.40735401320091424,-0.43999029172864845
ANF,32.82,42.860001,49.98,29.98,30.59110603290675%,38.09,5.269263963425144,13.83372004049657,1.52575581617,1.56623886467,1.60022345008,0.588756170129,0.14993059140114906,1.1772567113693768,-1.255374006668597
RAD,1.29,0.91,1.74,0.87,-29.45736434108527%,1.23,0.16895047865597834,13.735811272843767,0.968298290246,0.7134228615,1.32630740478,0.364323852903,-0.09274030413878355,0.5577877888988226,-0.9826136389543764
A,17.696709,24.892704,26.630901,17.696709,40.66289952555586%,22.19,2.535690910821923,11.42717850753458,1.33165271185,1.36886747456,1.44468007016,0.792439069643,0.15446805867356359,1.0350497594375394,-1.0501012489752712
AZO,135.309998,237.630005,237.630005,135.309998,75.61895537091058%,184.61,4.975886261330204,2.695350339272089,0.476944972055,0.475736821574,0.59281768948,0.506791408183,0.23036434887291313,0.5266791910818185,-0.17497199188455168
AN,17.24,23.219999,24.85,17.24,34.68676914153134%,20.37,1.161550972036423,5.7022629947787085,1.17854541321,1.27923983035,0.882987556654,0.645186809886,0.14039000047943542,1.0227936288314927,-1.0666715666059259
AZN,22.455,25.23,26.75,20.455,12.35804943219774%,23.51,1.315208413063271,5.594251012604301,0.677197634275,0.816022313442,0.515621970031,0.5344894102,0.05686996573077095,0.5329404448636359,-0.5943585198755065
AES,13.07,11.94,14.13,8.9,-8.645753634276977%,11.61,1.0997912183579928,9.47279257844955,1.59106276775,1.6424774195,1.50925929325,0.759337503572,-0.007347109177853792,1.111832525042284,-1.5383003824035146
