Market,1427.589966,1756.540039,1771.949951,1353.329956,23.042335743063074%,1580.69,30.340382744289702,1.9194391527933812,1.0,1.0,1.0,1.0,0.08538424645679062,0.5569163566386475,-0.5921570380763624
BAC,9.74,13.97,14.95,8.99,43.42915811088296%,12.64,0.5876921305576991,4.649463058209644,1.44244115321,1.21517500195,1.58082262275,0.64588184655,0.1574465068912641,0.8552068263105642,-0.8451605540219055
T,35.09,36.200001,39.0,33.110001,3.163297235679672%,35.27,1.3790704905246551,3.910038249290204,0.798303689668,1.00481916087,0.901143256578,0.584982398015,0.01752087957575379,0.341251471724845,-0.4476454081724547
MO,31.969999,37.23,37.459999,30.49,16.452928259397176%,34.65,1.2485458103862321,3.6033068120814784,0.907697112787,0.962681687459,0.80924999336,0.66052549031,0.0658570376112135,0.500037006396612,-0.5580132087988734
DAL,9.7,26.379999,26.48,9.33,171.95875257731961%,17.16,1.1055794735386086,6.4427708248170665,1.43925831658,1.95167179618,1.20027440363,0.454482177137,0.4266824306326686,1.0539259469987274,-0.47459951521370725
AA,21.026251,22.27581,22.972679,18.503099,5.94285210425768%,20.25,1.1317711426192734,5.588993296885301,1.03802847369,0.913915086054,0.923226213691,0.548668051828,0.03268690975522162,0.5623285341312905,-0.7283515408045669
AXP,56.849998,81.800003,83.660004,53.639999,43.88743338214366%,68.26,2.6202990007880387,3.8387034878230857,1.08444134545,1.19140018901,0.873169156183,0.682757805416,0.1519568451427296,0.6784848553655273,-0.6046076744007078
ABT,31.40291,36.549999,38.560001,30.169825,16.390484193980754%,34.57,1.6529433755984875,4.781438749200137,0.90399363883,0.987035357324,0.918848824444,0.555898635436,0.06768388801991715,0.4770108696009511,-0.5204752699800154
AIG,35.200001,51.650002,52.299999,30.68,46.73295605872284%,41.99,1.5391399390560405,3.6654916386188154,1.55048230391,1.44792660272,1.49502368156,0.699002178081,0.16632849855211893,0.9243037362359053,-0.9228009691876905
ALL,39.049999,53.060001,53.950001,38.09,35.8770867061994%,47.25,1.8757795499617225,3.9699038094427994,0.989172006417,0.960284983176,0.87566533391,0.726588433234,0.12728190056260894,0.6169931618320542,-0.5763808826206712
ACN,68.830002,73.5,83.089996,64.589996,6.784829092406546%,74.18,3.8875140448816143,5.240649831331376,1.08124961403,0.958897873783,0.966851786408,0.621590040621,0.03457997169205884,0.5842281552084128,-0.7552057677294983
MT,45.66,47.279999,53.849998,33.18,3.5479610162067456%,42.67,5.784447070344625,13.556238739968654,1.55605191531,1.28604625934,1.70522535588,0.576362477385,0.03380612718434756,0.7908934647715592,-1.0540475229409665
LLY,49.099998,49.82,58.330002,45.91,1.466399245067181%,52.36,2.7617408348268766,5.274524130685402,0.819572738548,0.707324301504,0.850858691055,0.544594237796,0.012007078570900727,0.4131064456608007,-0.5643298760825475
AGN,87.709999,154.580002,156.630005,82.720001,76.23988571702073%,110.77,7.339536955257659,6.625924849018379,0.755007276956,0.306786177571,0.834842048202,0.365131241407,0.2374807126288607,0.6592078913275332,-0.3684962043362224
APA,81.849998,88.800003,91.260002,68.839996,8.49114864975318%,80.82,4.0637657596684775,5.0281684727400116,1.03082125597,1.01702304728,1.0732250613,0.509615313245,0.043606355519508935,0.5252813820442462,-0.6485092165742885
APC,70.339996,95.290001,97.760002,69.330002,35.47058063523348%,84.97,2.3746331700987833,2.7946724374470793,1.39879450832,1.28751436565,1.68072448885,0.694108213559,0.13217840736658185,0.7659888821823728,-0.7785395564463994
NLY,16.01,11.79,16.129999,10.66,-26.3585259212992%,13.75,0.9676414756170026,7.0373925499418375,0.65495959425,0.32956565076,0.785613774428,0.31202726478,-0.10977070000895912,0.23510072777446328,-0.6053141108045564
ABX,36.700001,19.389999,36.700001,13.76,-47.16621669846821%,24.46,3.587270581878523,14.665865011768286,0.841980699266,-0.320832401092,1.55990530998,0.207301082196,-0.20865760541979442,0.27684132160355657,-0.9062677141523766
ADM,27.1,40.900002,41.0,24.48,50.922516605166045%,32.85,1.261431343950664,3.8399736497737105,1.10047783736,0.950864127949,1.20078991079,0.63212177573,0.17241170592120345,0.7014316112530674,-0.5877334007692422
LUV,9.05,17.219999,17.219999,8.76,90.27623204419889%,12.72,1.0451910667624233,8.21691090222031,1.00378672277,0.972150859399,1.07506205685,0.570086086575,0.26509045702463613,0.7325079107317685,-0.4065385055836695
AET,44.490002,62.700001,68.709999,40.700001,40.93054210247058%,55.75,3.4031502345053886,6.104305353372895,0.92164372639,0.438153600495,0.992136525771,0.487494592126,0.14653181887269975,0.6545129042845038,-0.5833827504568826
AEP,44.389999,46.84,51.43,40.959999,5.519263471936551%,45.36,2.5433474162880603,5.607026931851985,0.729689209207,0.675941385446,0.746511247306,0.565776347951,0.025955912565532698,0.3767443819914641,-0.4780896551532811
DB,44.456108,46.106869,50.286259,36.7271,3.7132377850080864%,43.36,2.652496157172023,6.117380436282342,1.71412452948,1.94633292447,1.57312626169,0.685978916129,0.031636347500926754,0.8218522835128842,-1.10381956055509
AEM,56.299999,29.530001,57.330002,24.049999,-47.548842762856886%,37.0,4.206736318697752,11.369557618102032,0.702371351867,0.00709712468658,1.07911773189,0.162787590289,-0.20642615416113264,0.18609943076168323,-0.7704434994871203
APD,72.331177,100.841812,103.358002,72.294174,39.41679948053383%,86.28,2.939547439777507,3.4069859060935412,0.897532023265,0.810417747105,0.770240976413,0.550527109343,0.13971141510867052,0.5986267752586791,-0.5197009470486237
NVS,60.830002,77.550003,79.160004,58.970001,27.486438353232348%,70.35,2.111271499080139,3.0010966582517966,0.520943898477,0.441394708623,0.599036720272,0.434569731706,0.10072279338758118,0.34776487475954415,-0.2542502944090258
ANF,33.23,37.48,54.41,31.18,12.789647908516402%,45.49,6.478893486931412,14.2424565551361,0.88171097525,0.820392692337,0.420368573976,0.210074830707,0.09272536544594591,0.5932927250286869,-0.6265364716244005
RAD,1.11,5.33,5.35,0.97,380.1801801801802%,2.57,0.3687499115150039,14.348245584241399,1.28153635514,1.1273603136,2.54918006362,0.289921742738,0.6776166114701075,1.105395717816803,0.06294372079718553
A,26.53791,36.309013,37.904148,25.572247,36.819414188984744%,31.63,1.3730799222715657,4.341068360011273,1.21665807146,1.3083807684,1.00368934688,0.644451482398,0.134717738521856,0.7265321408838575,-0.7156563541924755
AZO,380.339996,434.690002,448.579987,344.98999,14.289847655149057%,400.24,15.840863338298325,3.957841129896643,0.620785370723,0.462326466634,0.739814459756,0.419157087823,0.05921246337659246,0.36058675020077247,-0.37383020118630705
AN,44.25,48.23,54.099998,38.419998,8.994350282485868%,45.27,2.711194982952785,5.988944075442423,1.08770370584,0.79804889227,1.67197676849,0.512138670615,0.04660552871551034,0.5164392066306736,-0.6284952900363748
AZN,23.370001,26.43,26.785,22.17,13.093705045198764%,24.65,0.8014363434106182,3.251263056432528,0.670207128732,0.731184061235,0.743067959352,0.521920303069,0.05355170843148338,0.34719409035933585,-0.3683810345328099
AES,10.54,14.09,14.35,9.72,33.68121442125238%,12.19,0.5911971516447867,4.849853581991688,1.14315588117,1.23200629418,0.964591571846,0.62470651005,0.12487881107460201,0.6770142053735266,-0.6684807846170567
BDX,76.279999,105.129997,106.57,74.629997,37.82118298139988%,92.99,3.540539354425357,3.807440966152659,0.841457963244,0.740900985841,0.993392674974,0.687805057549,0.13198037407139085,0.5219806658972931,-0.4284083947658282
AKS,5.48,4.4,5.66,2.82,-19.70802919708029%,3.79,0.5196579325393426,13.711291096024869,1.8628715576,1.28781689552,1.64675596806,0.432176835378,-0.03575021579846915,0.9781083511212143,-1.492556700304422
AB,16.450001,22.219999,27.0,15.86,35.075973551612556%,20.95,2.3539678362753986,11.236123323510256,1.35177284896,1.33074015054,1.72515239208,0.497458057172,0.14003479470539526,0.7211782321126622,-0.695006260986601
CS,23.261719,31.129999,33.84,21.425781,33.82501525360186%,27.84,1.334472946802246,4.793365469835654,1.54468187087,1.63449799648,1.65894861933,0.686069551603,0.13004074808589092,0.8243253089499492,-0.8675720189809113
AFL,50.939999,64.980003,67.0,48.650002,27.56184584927062%,55.71,2.4015140649791062,4.310741455715502,1.05727558518,1.31361370403,0.859671541068,0.644961522577,0.10440458004581234,0.5897553461848464,-0.5929926373190133
AMP,59.68,100.540001,100.790001,57.580002,68.46514912868633%,77.13,1.9619284550266318,2.5436645339383275,1.52159689258,1.44978469195,1.48227907176,0.852012061256,0.21672776509403296,0.9531045158091803,-0.841366983506373
