Market,954.090027,1066.109985,1097.910034,676.530029,11.741025986010028%,911.46,75.34580578535989,8.266496147429386,1.0,1.0,1.0,1.0,0.06963914019730384,1.5812690608954334,-1.6616293159868787
BAC,22.780001,15.73,24.530001,3.14,-30.94820320683919%,12.45,5.562018664359312,44.67484870971335,2.65025522199,2.93690709937,2.53987145424,0.704329370209,0.20520071834386505,4.093458958986616,-4.248018121366637
T,27.1,26.23,29.98,21.719999,-3.210332103321037%,25.72,1.3949434132636387,5.423574701647118,0.750007223165,0.932710654794,0.765168165584,0.759681852341,0.011588922186531962,1.0082463993673914,-1.1298820345847085
MO,19.16,18.360001,19.190001,14.45,-4.1753601252609585%,16.82,1.1929967534936372,7.092727428618533,0.344740026122,0.147184782413,0.588750295146,0.439132827578,-0.0011183998940093311,0.47972924344043133,-0.5518327948240526
DAL,9.55,7.36,12.38,3.93,-22.93193717277487%,7.58,1.7603619341278334,23.223772218045294,1.51246887093,1.15528857073,1.2894529082,0.600772394037,0.057872311504923696,2.752118838257151,-3.0278459328095946
AA,27.514351,31.239,34.771412,12.54366,13.537113777461075%,24.44,4.939242734906095,20.209667491432466,1.90444643145,1.74828524213,2.10811808251,0.776127123151,0.20329001789770812,3.0424650538385607,-3.048414724120021
AXP,26.059999,36.439999,36.439999,10.26,39.83116039260017%,23.77,5.231957735365051,22.0107603507154,1.87586078804,1.92994391251,1.72906355389,0.798106331958,0.2714553099624137,3.175992060790828,-3.055108148251326
ABT,26.177889,24.402628,27.46855,19.921295,-6.78152848764849%,23.22,1.7266676139607695,7.436122368478766,0.403440004389,0.391876258122,0.478628093497,0.493032077768,-0.010915338072972946,0.5524938462716668,-0.6561873953565771
AIG,32.599998,36.25,50.23,7.0,11.196325840265391%,29.43,10.431946001549655,35.44663948878578,1.84372913969,1.64990370714,2.78155424005,0.385961198863,0.5685585983658465,2.8105383335649985,-1.9991788761357456
ALL,24.719999,30.75,33.259998,14.12,24.39320891558288%,25.44,3.9382399808214195,15.480503069266586,1.85521357535,2.04794082871,1.77663756261,0.8116610848,0.2195554544485208,2.9478079714243033,-2.905109821404085
ACN,32.080002,37.610001,39.509998,26.67,17.238150421561684%,32.17,2.374612599755974,7.381450418887081,0.653926446273,0.648382965305,0.742248882308,0.63024317795,0.09095519348706074,1.0193448391717552,-0.9723286742201963
MT,77.25,107.699997,126.0,46.560001,39.417471844660184%,86.87,13.490746415036053,15.529810538777545,2.19557959905,2.13092617731,2.37964203175,0.828896964186,0.31161298258707737,3.541908941525491,-3.3880422182483705
LLY,32.830002,34.139999,40.57,27.469999,3.9902434364761925%,34.13,2.364464865802991,6.927819706425405,0.749779959736,0.672860213037,0.812840707479,0.761794911253,0.040200331009382945,1.181034271674742,-1.2663958061629081
AGN,25.83,34.599998,37.950001,20.76,33.95276035617499%,30.23,2.0061416978914854,6.636260992032701,0.598951588023,0.510193614407,0.650961108796,0.644354879633,0.13848410536078437,1.0674914150283699,-0.9255071723781597
APA,78.949997,97.089996,104.139999,51.380001,22.976567054207745%,77.57,8.487629089878737,10.941896467550261,1.26584648774,1.17485477401,1.35404454251,0.814886031826,0.14390583632684986,2.05635847602374,-2.0464245373430936
APC,34.330002,63.98,69.360001,29.43,86.36759764826112%,45.46,4.294652089583658,9.44710094497065,1.32641481612,1.3659553854,1.31167290652,0.773850316288,0.32312485468753127,2.3115530735455208,-1.954220284859226
NLY,13.96,17.440001,19.67,11.37,24.92837392550142%,15.37,1.0671316590226305,6.942951587655371,1.0425561538,0.936670962774,0.914095166992,0.698584711567,0.14485203933275922,1.8868781109247577,-1.8502889315503848
ABX,24.32,37.029999,40.040001,20.6,52.261509046052616%,33.26,3.5916987563688045,10.798853747350586,0.757686535747,0.764424900312,0.68958992966,0.404346522671,0.2530008109548541,1.4429826283376486,-1.1098843474151847
ADM,22.540001,30.92,31.940001,20.290001,37.178343514714136%,27.39,2.054355588833867,7.500385501401487,0.917031421022,1.02987994932,0.922729280254,0.608553470566,0.18404218452323384,1.4882419992192528,-1.3096567485474206
LUV,11.24,8.47,12.05,5.01,-24.644128113879%,7.83,1.6365559997623345,20.90109833668371,1.00978519125,0.944820931028,1.09096887458,0.602376965857,-0.04050201532456785,1.4719938517040234,-1.7727622391009032
AET,25.940001,26.65,34.52,17.68,2.737081621546583%,26.09,3.078282535917244,11.7987065385866,0.968436870193,1.0490256443,1.24676577438,0.536645606245,0.09327090587117737,1.300101354106223,-1.2889109750134038
AEP,33.200001,30.780001,34.0,24.280001,-7.289156406953126%,29.44,2.489415581052536,8.45589531607519,0.569073181467,0.454709658142,0.620366895689,0.617038978046,-0.008598948082474241,0.8934343319321532,-1.0416968927146113
DB,35.82061,73.578247,80.877861,20.295801,105.40757681122683%,49.3,8.771297394239854,17.79167828446218,2.22292220582,2.58250552114,2.09272259357,0.836592425752,0.46335037743870333,3.669645496188248,-3.2088166816419714
AEM,28.57,57.18,72.900002,26.18,100.14000700035001%,52.49,5.637203170226553,10.73957548147562,0.86019977396,0.609855683346,0.948311665917,0.415054912276,0.3839028858415507,1.793215097314953,-1.2301811854185865
APD,51.600368,74.079559,77.659576,38.52914,43.564012954326216%,57.79,4.844792869303015,8.38344500658075,1.10203206009,0.788652652621,1.29256829277,0.834874588663,0.18871344317242256,1.932954756084478,-1.8089646417012137
NVS,49.32,52.419998,52.419998,33.959999,6.2854785077047834%,43.56,4.806633417036667,11.034511976668197,0.438747730621,0.209911092922,0.548926055445,0.531006149783,0.041616189114481665,0.783031901169618,-0.8075265922136236
